//X,Y,Z,R,G,B,NumberOfReturns,ReturnNumber,GpsTime,Intensity,Classification
4817
-6.91375002,-8.09249999,-1.20174997,96,105,106,1.000000,1.000000,212.466867,49194.000000,1.000000
-6.90949997,-8.09249999,-1.20225006,71,79,81,1.000000,1.000000,212.425760,48779.000000,1.000000
-6.91375002,-8.09075000,-1.20474999,97,104,109,1.000000,1.000000,212.466867,50025.000000,1.000000
-6.91150001,-8.09124999,-1.20250004,94,102,104,1.000000,1.000000,212.446314,49260.000000,1.000000
-6.91375002,-8.09174999,-1.19925004,91,101,98,1.000000,1.000000,212.466852,48867.000000,1.000000
-6.91599998,-8.08950000,-1.20024996,75,87,82,1.000000,1.000000,212.487406,50112.000000,1.000000
-6.91150001,-8.09150000,-1.19999998,80,88,90,1.000000,1.000000,212.446314,49194.000000,1.000000
-6.91125003,-8.09025001,-1.19775002,86,94,97,1.000000,1.000000,212.446299,49020.000000,1.000000
-6.90949997,-8.09124999,-1.19750004,85,93,96,1.000000,1.000000,212.425760,48321.000000,1.000000
-6.92424998,-8.08775001,-1.19824999,87,97,69,1.000000,1.000000,212.569605,49828.000000,1.000000
-6.91999999,-8.08750000,-1.19775002,80,86,75,1.000000,1.000000,212.528513,50330.000000,1.000000
-6.92424998,-8.08799999,-1.19549995,111,114,61,1.000000,1.000000,212.569605,49609.000000,1.000000
-6.92275003,-8.08850001,-1.19475000,98,105,66,1.000000,1.000000,212.549051,49915.000000,1.000000
-6.91774997,-8.08900001,-1.19549995,83,87,85,1.000000,1.000000,212.507959,49609.000000,1.000000
-6.92050001,-8.09075000,-1.19400006,76,80,66,1.000000,1.000000,212.528498,50614.000000,1.000000
-6.92424998,-8.08825000,-1.19300001,133,133,62,1.000000,1.000000,212.569605,49194.000000,1.000000
-6.92424998,-8.08825000,-1.19049995,127,136,53,1.000000,1.000000,212.569590,50156.000000,1.000000
-6.92275003,-8.08950000,-1.18950003,95,107,57,1.000000,1.000000,212.549051,50920.000000,1.000000
-6.92050001,-8.09049999,-1.19150000,81,86,69,1.000000,1.000000,212.528498,50724.000000,1.000000
-6.91424999,-8.09450000,-1.19575005,86,95,92,1.000000,1.000000,212.466852,50090.000000,1.000000
-6.91625002,-8.09249999,-1.19674998,76,85,82,1.000000,1.000000,212.487406,50309.000000,1.000000
-6.91625002,-8.09249999,-1.19425004,88,93,93,1.000000,1.000000,212.487406,50330.000000,1.000000
-6.91125003,-8.09049999,-1.19524997,91,99,101,1.000000,1.000000,212.446299,49653.000000,1.000000
-6.91099998,-8.08924999,-1.19324999,86,94,96,1.000000,1.000000,212.446299,49566.000000,1.000000
-6.90949997,-8.09325000,-1.18925004,88,96,99,1.000000,1.000000,212.425745,49959.000000,1.000000
-6.91599998,-8.08950000,-1.19024997,98,106,104,1.000000,1.000000,212.487390,50702.000000,1.000000
-6.91099998,-8.08924999,-1.19049995,89,98,98,1.000000,1.000000,212.446299,50396.000000,1.000000
-6.92225000,-8.08700000,-1.19275003,98,107,60,1.000000,1.000000,212.549051,49522.000000,1.000000
-6.90774998,-8.09550001,-1.20400005,93,101,104,1.000000,1.000000,212.405222,47447.000000,1.000000
-6.90475002,-8.09174999,-1.20400005,118,126,128,1.000000,1.000000,212.384668,48299.000000,1.000000
-6.90300003,-8.09225001,-1.20374995,146,153,153,1.000000,1.000000,212.364115,48867.000000,1.000000
-6.90900001,-8.08975001,-1.20075005,66,74,77,1.000000,1.000000,212.425760,48102.000000,1.000000
-6.90875003,-8.08775001,-1.19625001,102,110,113,1.000000,1.000000,212.425745,48386.000000,1.000000
-6.90900001,-8.08875000,-1.19349998,98,106,109,1.000000,1.000000,212.425745,49063.000000,1.000000
-6.90650001,-8.08900001,-1.19374996,110,117,120,1.000000,1.000000,212.405191,48867.000000,1.000000
-6.90250000,-8.09075000,-1.19425004,108,115,111,2.000000,1.000000,212.364099,47097.000000,1.000000
-6.90400002,-8.08850001,-1.19499999,113,122,122,1.000000,1.000000,212.384653,49194.000000,1.000000
-6.90425000,-8.09049999,-1.19174998,111,117,115,1.000000,1.000000,212.384638,50025.000000,1.000000
-6.90124998,-8.08549999,-1.19349998,108,113,109,1.000000,1.000000,212.364099,46748.000000,1.000000
-6.90599999,-8.08700000,-1.19174998,97,103,104,1.000000,1.000000,212.405191,49260.000000,1.000000
-6.90274999,-8.08400001,-1.19150000,99,104,101,1.000000,1.000000,212.384638,47185.000000,1.000000
-6.90524998,-8.08325001,-1.19075006,84,90,91,1.000000,1.000000,212.405191,47840.000000,1.000000
-6.90099999,-8.08450001,-1.19125002,109,111,107,2.000000,1.000000,212.364084,45022.000000,1.000000
-6.91349998,-8.09150000,-1.18899994,86,96,97,1.000000,1.000000,212.466852,49850.000000,1.000000
-6.91575000,-8.08950000,-1.18750005,101,113,107,1.000000,1.000000,212.487390,50680.000000,1.000000
-6.91349998,-8.09075000,-1.18699997,93,105,102,1.000000,1.000000,212.466837,51182.000000,1.000000
-6.91550002,-8.08825000,-1.18549996,111,123,118,1.000000,1.000000,212.487390,50461.000000,1.000000
-6.91700003,-8.08599999,-1.18625002,106,117,111,1.000000,1.000000,212.507944,50003.000000,1.000000
-6.91700003,-8.08575000,-1.18399995,118,129,119,1.000000,1.000000,212.507929,50068.000000,1.000000
-6.91225001,-8.08500000,-1.18374997,99,111,104,1.000000,1.000000,212.466837,49872.000000,1.000000
-6.91000000,-8.08549999,-1.18425005,88,99,97,1.000000,1.000000,212.446283,50418.000000,1.000000
-6.91450003,-8.08275001,-1.18500000,120,132,123,1.000000,1.000000,212.487390,49937.000000,1.000000
-6.91325000,-8.08900001,-1.18000000,87,98,90,1.000000,1.000000,212.466837,50090.000000,1.000000
-6.91075000,-8.08924999,-1.18049996,84,95,91,1.000000,1.000000,212.446283,50330.000000,1.000000
-6.92249999,-8.08024999,-1.17800003,71,79,66,1.000000,1.000000,212.569574,49631.000000,1.000000
-6.91825000,-8.08050000,-1.17749994,69,74,67,1.000000,1.000000,212.528467,49893.000000,1.000000
-6.92174998,-8.08474999,-1.17325001,65,70,66,1.000000,1.000000,212.549021,50068.000000,1.000000
-6.92099998,-8.08175000,-1.17699998,56,61,55,1.000000,1.000000,212.549021,49872.000000,1.000000
-6.91849998,-8.08224999,-1.17425006,70,75,72,1.000000,1.000000,212.528467,49347.000000,1.000000
-6.91524997,-8.08650001,-1.18100005,116,127,117,1.000000,1.000000,212.487375,50112.000000,1.000000
-6.91625002,-8.08299999,-1.17975002,111,120,107,1.000000,1.000000,212.507929,49609.000000,1.000000
-6.91424999,-8.08275001,-1.17975002,98,107,97,1.000000,1.000000,212.487375,50025.000000,1.000000
-6.91199997,-8.08349999,-1.17925005,81,91,84,1.000000,1.000000,212.466822,50068.000000,1.000000
-6.91674999,-8.08549999,-1.17625003,96,104,92,1.000000,1.000000,212.507929,49828.000000,1.000000
-6.91475001,-8.08500000,-1.17650002,96,103,95,1.000000,1.000000,212.487375,49675.000000,1.000000
-6.91250000,-8.08575000,-1.17600005,88,94,90,1.000000,1.000000,212.466822,50046.000000,1.000000
-6.91000000,-8.08549999,-1.17675000,87,93,90,1.000000,1.000000,212.446268,50920.000000,1.000000
-6.91000000,-8.08599999,-1.17399996,77,81,78,1.000000,1.000000,212.446268,50855.000000,1.000000
-6.91199997,-8.08400001,-1.17399996,88,92,87,1.000000,1.000000,212.466822,50025.000000,1.000000
-6.91599998,-8.08224999,-1.17500000,82,87,83,1.000000,1.000000,212.507914,48889.000000,1.000000
-6.91450003,-8.08299999,-1.17450004,93,98,94,1.000000,1.000000,212.487375,49042.000000,1.000000
-6.90650001,-8.08950000,-1.18349998,89,97,98,1.000000,1.000000,212.405191,49566.000000,1.000000
-6.90849999,-8.08700000,-1.18899994,79,87,89,1.000000,1.000000,212.425745,49872.000000,1.000000
-6.90550003,-8.08525001,-1.18750005,82,91,91,1.000000,1.000000,212.405191,48932.000000,1.000000
-6.90150002,-8.08575000,-1.18825000,107,113,106,2.000000,1.000000,212.364084,44432.000000,1.000000
-6.90300003,-8.08450001,-1.18874996,96,102,99,1.000000,1.000000,212.384638,47381.000000,1.000000
-6.90349999,-8.08750000,-1.18524998,98,104,101,1.000000,1.000000,212.384638,47469.000000,1.000000
-6.90849999,-8.08725001,-1.18374997,94,103,105,1.000000,1.000000,212.425730,50090.000000,1.000000
-6.90849999,-8.08725001,-1.18125003,94,103,104,1.000000,1.000000,212.425730,50964.000000,1.000000
-6.90575001,-8.08650001,-1.18199997,96,102,102,1.000000,1.000000,212.405176,49828.000000,1.000000
-6.90274999,-8.08349999,-1.18399995,95,101,98,1.000000,1.000000,212.384638,48583.000000,1.000000
-6.90774998,-8.08375000,-1.18000000,86,94,93,1.000000,1.000000,212.425730,49566.000000,1.000000
-6.90124998,-8.08575000,-1.17800003,98,102,78,1.000000,1.000000,212.364069,49020.000000,1.000000
-6.90725002,-8.08224999,-1.17800003,86,90,89,1.000000,1.000000,212.425730,50199.000000,1.000000
-6.90500000,-8.08275001,-1.18074995,95,100,98,1.000000,1.000000,212.405176,50330.000000,1.000000
-6.90225002,-8.08200001,-1.17950004,99,102,92,1.000000,1.000000,212.384623,49653.000000,1.000000
-6.90800002,-8.08500000,-1.17425006,70,72,69,1.000000,1.000000,212.425714,50680.000000,1.000000
-6.92450002,-8.07600000,-1.17849999,79,85,78,1.000000,1.000000,212.590128,49872.000000,1.000000
-6.92249999,-8.07974999,-1.17549997,73,80,72,1.000000,1.000000,212.569574,49194.000000,1.000000
-6.92475000,-8.07875000,-1.17500000,86,92,91,1.000000,1.000000,212.590128,49544.000000,1.000000
-6.93100003,-8.07524999,-1.15749996,106,114,97,1.000000,1.000000,212.651743,47425.000000,1.000000
-6.93350002,-8.06499999,-1.15874999,114,115,84,1.000000,1.000000,212.692850,46508.000000,1.000000
-6.92950001,-8.08150001,-1.15375000,122,133,118,1.000000,1.000000,212.631189,48648.000000,1.000000
-6.92749998,-8.08150001,-1.15574997,119,130,116,1.000000,1.000000,212.610651,48736.000000,1.000000
-6.92950001,-8.08099999,-1.15125006,125,136,121,1.000000,1.000000,212.631189,49391.000000,1.000000
-6.92775002,-8.08224999,-1.15300005,121,133,119,1.000000,1.000000,212.610651,48495.000000,1.000000
-6.92775002,-8.08175000,-1.15049999,134,146,132,1.000000,1.000000,212.610636,49042.000000,1.000000
-6.92924997,-8.08050000,-1.14899998,127,141,125,1.000000,1.000000,212.631189,50046.000000,1.000000
-6.92924997,-8.07974999,-1.15675002,105,113,99,1.000000,1.000000,212.631205,48364.000000,1.000000
-6.93125001,-8.07575001,-1.15475004,115,124,107,1.000000,1.000000,212.651743,48583.000000,1.000000
-6.93100003,-8.07675000,-1.14924996,113,127,111,1.000000,1.000000,212.651743,50287.000000,1.000000
-6.93100003,-8.07500001,-1.15224998,111,124,107,1.000000,1.000000,212.651743,49806.000000,1.000000
-6.93275002,-8.07149999,-1.15599995,101,106,83,1.000000,1.000000,212.672296,47185.000000,1.000000
-6.93300000,-8.07199999,-1.15074997,116,125,109,1.000000,1.000000,212.672281,48059.000000,1.000000
-6.92700002,-8.07899999,-1.14899998,136,148,134,1.000000,1.000000,212.610636,49260.000000,1.000000
-6.92875001,-8.07774999,-1.14724999,122,136,122,1.000000,1.000000,212.631189,49544.000000,1.000000
-6.92824999,-8.07600000,-1.14525002,122,136,123,1.000000,1.000000,212.631174,48714.000000,1.000000
-6.92674998,-8.07774999,-1.14700001,133,145,131,1.000000,1.000000,212.610636,48255.000000,1.000000
-6.93100003,-8.07524999,-1.14724999,110,124,110,1.000000,1.000000,212.651728,49260.000000,1.000000
-6.93025002,-8.07250001,-1.14574998,111,127,116,1.000000,1.000000,212.651728,48605.000000,1.000000
-6.92125002,-8.08299999,-1.17125004,71,75,74,1.000000,1.000000,212.549021,50287.000000,1.000000
-6.92275003,-8.08175000,-1.17249995,80,86,85,1.000000,1.000000,212.569574,50483.000000,1.000000
-6.91875002,-8.08325001,-1.17150002,65,69,69,1.000000,1.000000,212.528467,51160.000000,1.000000
-6.91924998,-8.08575000,-1.16800004,55,59,58,1.000000,1.000000,212.528467,51728.000000,1.000000
-6.91800001,-8.08050000,-1.16724997,72,78,75,1.000000,1.000000,212.528467,50658.000000,1.000000
-6.91499999,-8.08599999,-1.17100006,68,72,71,1.000000,1.000000,212.487375,50527.000000,1.000000
-6.91575000,-8.08125000,-1.17275005,63,67,68,1.000000,1.000000,212.507914,49347.000000,1.000000
-6.91174999,-8.08250000,-1.17199998,72,76,71,1.000000,1.000000,212.466822,50593.000000,1.000000
-6.90949997,-8.08325001,-1.17249995,66,67,65,1.000000,1.000000,212.446268,50461.000000,1.000000
-6.91674999,-8.08549999,-1.16874998,49,53,53,1.000000,1.000000,212.507914,50833.000000,1.000000
-6.91475001,-8.08500000,-1.16874998,55,58,57,1.000000,1.000000,212.487360,50898.000000,1.000000
-6.91450003,-8.08400001,-1.16650002,55,61,57,1.000000,1.000000,212.487360,50811.000000,1.000000
-6.91199997,-8.08450001,-1.16874998,73,76,71,1.000000,1.000000,212.466822,49872.000000,1.000000
-6.91625002,-8.08299999,-1.16699999,55,61,57,1.000000,1.000000,212.507914,50789.000000,1.000000
-6.91575000,-8.08125000,-1.16525000,84,91,87,1.000000,1.000000,212.507914,49675.000000,1.000000
-6.91174999,-8.08325001,-1.16675001,87,91,87,1.000000,1.000000,212.466806,50025.000000,1.000000
-6.90949997,-8.08424999,-1.16199999,108,114,111,1.000000,1.000000,212.446253,49435.000000,1.000000
-6.91424999,-8.08299999,-1.16450005,67,73,69,1.000000,1.000000,212.487360,50112.000000,1.000000
-6.91375002,-8.08050000,-1.16275006,75,84,76,1.000000,1.000000,212.487360,48408.000000,1.000000
-6.91125003,-8.08099999,-1.16500001,90,96,92,1.000000,1.000000,212.466806,48474.000000,1.000000
-6.91150001,-8.08200001,-1.16199999,69,75,70,1.000000,1.000000,212.466806,49173.000000,1.000000
-6.90900001,-8.08150001,-1.17049997,79,82,75,1.000000,1.000000,212.446268,49697.000000,1.000000
-6.90699998,-8.08150001,-1.17049997,87,90,83,1.000000,1.000000,212.425714,48845.000000,1.000000
-6.90475002,-8.08275001,-1.17049997,84,86,74,1.000000,1.000000,212.405161,49304.000000,1.000000
-6.90875003,-8.08075001,-1.16825002,104,109,103,1.000000,1.000000,212.446268,50396.000000,1.000000
-6.90699998,-8.08125000,-1.16800004,125,130,125,1.000000,1.000000,212.425714,50309.000000,1.000000
-6.90875003,-8.08099999,-1.16549998,113,118,116,1.000000,1.000000,212.446253,49085.000000,1.000000
-6.92225000,-8.07899999,-1.17074996,73,75,74,1.000000,1.000000,212.569559,49893.000000,1.000000
-6.91999999,-8.07774999,-1.17074996,61,64,63,1.000000,1.000000,212.549021,49959.000000,1.000000
-6.91499999,-8.07825001,-1.16350000,115,125,117,1.000000,1.000000,212.507898,48823.000000,1.000000
-6.90650001,-8.07899999,-1.16650002,132,137,136,1.000000,1.000000,212.425714,49173.000000,1.000000
-6.92249999,-8.08099999,-1.15249997,138,152,137,1.000000,1.000000,212.569544,50046.000000,1.000000
-6.92050001,-8.08050000,-1.15200000,140,154,139,1.000000,1.000000,212.548990,49959.000000,1.000000
-6.92074999,-8.08099999,-1.14924996,136,150,135,1.000000,1.000000,212.548990,50986.000000,1.000000
-6.91800001,-8.08075001,-1.14175003,156,170,155,1.000000,1.000000,212.528421,49216.000000,1.000000
-6.91999999,-8.07774999,-1.15549999,144,158,143,1.000000,1.000000,212.548990,49042.000000,1.000000
-6.91774997,-8.07974999,-1.15500002,136,150,136,1.000000,1.000000,212.528437,48976.000000,1.000000
-6.92450002,-8.07875000,-1.15224998,136,150,135,1.000000,1.000000,212.590097,49741.000000,1.000000
-6.92150000,-8.07700001,-1.15125006,136,150,135,1.000000,1.000000,212.569544,49369.000000,1.000000
-6.92450002,-8.07849999,-1.14975005,134,148,133,1.000000,1.000000,212.590082,49347.000000,1.000000
-6.91774997,-8.07974999,-1.15249997,133,147,132,1.000000,1.000000,212.528437,50090.000000,1.000000
-6.91749999,-8.07875000,-1.14749997,137,151,136,1.000000,1.000000,212.528437,50527.000000,1.000000
-6.91975001,-8.07750001,-1.14800005,136,150,135,1.000000,1.000000,212.548990,50265.000000,1.000000
-6.91749999,-8.07849999,-1.14525002,141,155,140,1.000000,1.000000,212.528437,50461.000000,1.000000
-6.91475001,-8.07750001,-1.14624994,140,154,141,1.000000,1.000000,212.507883,50068.000000,1.000000
-6.91300002,-8.07800000,-1.14599996,143,157,144,1.000000,1.000000,212.487329,49457.000000,1.000000
-6.91000000,-8.07450001,-1.14700001,149,162,150,1.000000,1.000000,212.466776,48102.000000,1.000000
-6.91499999,-8.07800000,-1.14350002,154,168,153,1.000000,1.000000,212.507883,49806.000000,1.000000
-6.91450003,-8.07625001,-1.14150005,155,172,156,1.000000,1.000000,212.507868,48539.000000,1.000000
-6.91250000,-8.07575001,-1.14424997,149,164,150,1.000000,1.000000,212.487329,48146.000000,1.000000
-6.91250000,-8.07600000,-1.14150005,145,162,146,1.000000,1.000000,212.487329,48211.000000,1.000000
-6.91000000,-8.07500001,-1.14424997,141,154,138,1.000000,1.000000,212.466776,48823.000000,1.000000
-6.90975002,-8.07425000,-1.14200001,138,153,134,1.000000,1.000000,212.466776,48211.000000,1.000000
-6.96599999,-8.04825001,-1.15700000,119,119,111,1.000000,1.000000,213.001093,43646.000000,1.000000
-6.96374998,-8.04675000,-1.16000002,116,116,111,1.000000,1.000000,212.980539,44301.000000,1.000000
-6.96325001,-8.05799999,-1.15525001,112,113,109,1.000000,1.000000,212.959986,41723.000000,1.000000
-6.96024999,-8.05650001,-1.15675002,102,105,97,1.000000,1.000000,212.939447,43056.000000,1.000000
-6.88925001,-8.10375001,-1.26850002,102,113,107,1.000000,1.000000,212.220362,46857.000000,1.000000
-6.89175001,-8.10350000,-1.26650005,110,121,118,1.000000,1.000000,212.240900,47338.000000,1.000000
-6.88549999,-8.10649999,-1.26800006,139,149,138,1.000000,1.000000,212.179254,49129.000000,1.000000
-6.88700000,-8.10524999,-1.26875000,142,153,143,1.000000,1.000000,212.199808,48976.000000,1.000000
-6.88900003,-8.10250001,-1.26650005,94,104,96,1.000000,1.000000,212.220346,46835.000000,1.000000
-6.91774997,-8.08000000,-1.13949996,154,171,155,1.000000,1.000000,212.528421,47775.000000,1.000000
-6.91800001,-8.08099999,-1.13424998,133,150,133,1.000000,1.000000,212.528421,48430.000000,1.000000
-6.91575000,-8.08200001,-1.13700002,148,165,149,1.000000,1.000000,212.507868,48823.000000,1.000000
-6.91550002,-8.08125000,-1.13474994,134,153,134,1.000000,1.000000,212.507868,49609.000000,1.000000
-6.91774997,-8.07974999,-1.13725000,144,161,145,1.000000,1.000000,212.528421,46573.000000,1.000000
-6.91300002,-8.07800000,-1.13825005,138,156,140,1.000000,1.000000,212.487314,48910.000000,1.000000
-6.91000000,-8.07575001,-1.13899999,145,159,144,1.000000,1.000000,212.466776,49435.000000,1.000000
-6.91325000,-8.07899999,-1.13550001,130,150,130,1.000000,1.000000,212.487314,50003.000000,1.000000
-6.91499999,-8.07875000,-1.13325005,135,153,135,1.000000,1.000000,212.507868,48495.000000,1.000000
-6.91000000,-8.07649999,-1.13624995,143,157,144,1.000000,1.000000,212.466761,50134.000000,1.000000
-6.91250000,-8.07600000,-1.13400000,135,152,136,1.000000,1.000000,212.487314,48779.000000,1.000000
-6.91749999,-8.07899999,-1.13249999,127,143,125,1.000000,1.000000,212.528406,48823.000000,1.000000
-6.91274998,-8.07750001,-1.12350004,143,156,142,1.000000,1.000000,212.487299,47403.000000,1.000000
-6.91674999,-8.07399999,-1.12400001,127,141,124,1.000000,1.000000,212.528406,48823.000000,1.000000
-6.91424999,-8.07399999,-1.12449997,126,139,124,1.000000,1.000000,212.507852,47622.000000,1.000000
-6.91625002,-8.07225000,-1.12200003,114,127,112,1.000000,1.000000,212.528391,49042.000000,1.000000
-6.91375002,-8.07274999,-1.12250000,115,127,113,1.000000,1.000000,212.507852,48364.000000,1.000000
-6.91199997,-8.07300000,-1.12250000,124,136,122,1.000000,1.000000,212.487299,46704.000000,1.000000
-6.91400001,-8.07450001,-1.11949997,102,112,98,1.000000,1.000000,212.507837,48561.000000,1.000000
-6.91650000,-8.07324999,-1.11900001,114,125,111,1.000000,1.000000,212.528391,49260.000000,1.000000
-6.91375002,-8.07250001,-1.11750000,98,106,93,1.000000,1.000000,212.507837,48823.000000,1.000000
-6.91199997,-8.07300000,-1.12000006,116,125,112,1.000000,1.000000,212.487299,48277.000000,1.000000
-6.91174999,-8.07175001,-1.11774998,112,120,107,1.000000,1.000000,212.487284,48758.000000,1.000000
-6.92674998,-8.07024999,-1.08699995,95,105,96,1.000000,1.000000,212.631098,49391.000000,1.000000
-6.93350002,-8.06725000,-1.08499997,68,74,61,1.000000,1.000000,212.692743,48233.000000,1.000000
-6.92950001,-8.07000001,-1.08349996,107,117,108,1.000000,1.000000,212.651651,48539.000000,1.000000
-6.93174997,-8.06925001,-1.08374994,103,110,99,1.000000,1.000000,212.672190,48539.000000,1.000000
-6.92674998,-8.07024999,-1.08450001,94,104,95,1.000000,1.000000,212.631098,49063.000000,1.000000
-6.92674998,-8.06975000,-1.08199995,99,106,99,1.000000,1.000000,212.631098,48146.000000,1.000000
-6.93100003,-8.06525000,-1.08250003,103,111,100,1.000000,1.000000,212.672190,48386.000000,1.000000
-6.92950001,-8.07149999,-1.08050006,115,122,114,1.000000,1.000000,212.651636,49260.000000,1.000000
-6.92950001,-8.07074999,-1.07824998,100,107,99,1.000000,1.000000,212.651636,49151.000000,1.000000
-6.92700002,-8.07125001,-1.07925003,98,105,98,1.000000,1.000000,212.631082,48801.000000,1.000000
-6.92499998,-8.07074999,-1.08400004,78,88,79,1.000000,1.000000,212.610544,49129.000000,1.000000
-6.92475000,-8.07000001,-1.08174997,81,88,80,1.000000,1.000000,212.610544,48910.000000,1.000000
-6.92249999,-8.07050001,-1.08199995,90,98,87,1.000000,1.000000,212.589991,48037.000000,1.000000
-6.92475000,-8.06925001,-1.07950001,86,93,86,1.000000,1.000000,212.610544,48998.000000,1.000000
-6.92674998,-8.07149999,-1.07649999,92,99,94,1.000000,1.000000,212.631082,49566.000000,1.000000
-6.92649999,-8.07024999,-1.05699997,115,117,113,1.000000,1.000000,212.631052,48342.000000,1.000000
-6.92625001,-8.06850000,-1.05500000,124,129,125,1.000000,1.000000,212.631052,49063.000000,1.000000
-6.92625001,-8.06850000,-1.05000000,93,102,100,1.000000,1.000000,212.631052,47840.000000,1.000000
-6.92599997,-8.06749999,-1.05275004,105,114,109,1.000000,1.000000,212.631052,48342.000000,1.000000
-6.92174998,-8.06749999,-1.05800002,122,125,118,1.000000,1.000000,212.589960,46879.000000,1.000000
-6.92450002,-8.07024999,-1.05674999,122,124,119,1.000000,1.000000,212.610514,48889.000000,1.000000
-6.92150000,-8.06675001,-1.05600005,118,124,117,1.000000,1.000000,212.589960,47993.000000,1.000000
-6.92424998,-8.06749999,-1.05500000,116,123,116,1.000000,1.000000,212.610498,48932.000000,1.000000
-6.92150000,-8.06650000,-1.05349999,116,124,115,1.000000,1.000000,212.589945,48758.000000,1.000000
-6.92400000,-8.06749999,-1.05249994,107,116,108,1.000000,1.000000,212.610498,48626.000000,1.000000
-6.92150000,-8.06675001,-1.05074995,113,121,112,1.000000,1.000000,212.589945,49435.000000,1.000000
-6.92375001,-8.06574999,-1.05074995,104,111,105,1.000000,1.000000,212.610498,46923.000000,1.000000
-6.94649997,-8.05125000,-1.02124994,83,84,71,1.000000,1.000000,212.836496,47906.000000,1.000000
-6.94874999,-8.05000000,-1.02150004,114,114,75,1.000000,1.000000,212.857050,45699.000000,1.000000
-6.95075002,-8.04899999,-1.01975005,115,115,59,2.000000,1.000000,212.877603,42357.000000,1.000000
-6.95075002,-8.04950001,-1.01724999,122,124,76,1.000000,1.000000,212.877588,45546.000000,1.000000
-6.94925001,-8.05174999,-1.01850002,113,114,81,1.000000,1.000000,212.857050,45961.000000,1.000000
-6.94675002,-8.05200001,-1.01599997,75,75,66,1.000000,1.000000,212.836496,48168.000000,1.000000
-6.94874999,-8.04950001,-1.01650005,108,107,86,1.000000,1.000000,212.857050,47097.000000,1.000000
-6.94925001,-8.05174999,-1.01350003,94,96,72,1.000000,1.000000,212.857035,47491.000000,1.000000
-6.94649997,-8.05150001,-1.01375001,78,79,71,1.000000,1.000000,212.836496,48779.000000,1.000000
-6.95000002,-8.04599999,-1.01574998,121,127,84,1.000000,1.000000,212.877588,47032.000000,1.000000
-7.16099998,-8.12200000,-0.94174998,73,80,50,1.000000,1.000000,214.665399,46617.000000,1.000000
-7.15500000,-8.12925001,-0.93999999,114,116,82,1.000000,1.000000,214.603754,45787.000000,1.000000
-7.11974999,-8.11775001,-0.94499999,146,147,116,1.000000,1.000000,214.295496,46092.000000,1.000000
-7.11775002,-8.11825000,-0.94475000,123,122,91,1.000000,1.000000,214.274942,45743.000000,1.000000
-7.11924997,-8.11525001,-0.94300001,89,92,66,1.000000,1.000000,214.295496,47906.000000,1.000000
-7.11725000,-8.11375000,-0.94349998,72,73,48,1.000000,1.000000,214.274942,46966.000000,1.000000
-7.11525002,-8.11625000,-0.94549995,130,129,97,1.000000,1.000000,214.254389,43602.000000,1.000000
-7.11249998,-8.11450001,-0.94450002,111,108,83,1.000000,1.000000,214.233835,45874.000000,1.000000
-7.11499998,-8.11300000,-0.94400006,78,79,55,1.000000,1.000000,214.254389,46202.000000,1.000000
-7.11475000,-8.11424999,-0.94125002,73,76,55,1.000000,1.000000,214.254389,45044.000000,1.000000
-7.11249998,-8.11375000,-0.94199996,77,77,58,1.000000,1.000000,214.233835,46442.000000,1.000000
-7.11074999,-8.11349999,-0.94450002,110,106,84,1.000000,1.000000,214.213297,45961.000000,1.000000
-7.11050001,-8.11149999,-0.94250005,95,93,75,1.000000,1.000000,214.213282,45656.000000,1.000000
-7.10800001,-8.11175000,-0.94499999,83,78,57,1.000000,1.000000,214.192743,45437.000000,1.000000
-7.10575000,-8.11224999,-0.94549995,84,84,56,1.000000,1.000000,214.172190,46551.000000,1.000000
-7.10125002,-8.11000000,-0.94625001,83,86,51,3.000000,1.000000,214.131098,43056.000000,1.000000
-7.10349998,-8.10899999,-0.94650000,89,89,61,1.000000,1.000000,214.151636,46813.000000,1.000000
-7.10575000,-8.11224999,-0.94300001,80,78,53,1.000000,1.000000,214.172190,48386.000000,1.000000
-7.10775003,-8.10974999,-0.94324999,102,99,80,1.000000,1.000000,214.192743,46901.000000,1.000000
-7.10349998,-8.11050000,-0.94349998,79,79,50,1.000000,1.000000,214.151636,49304.000000,1.000000
-7.10125002,-8.10974999,-0.94400006,82,82,52,1.000000,1.000000,214.131082,46813.000000,1.000000
-7.02624998,-8.07399999,-0.94524997,94,107,33,2.000000,1.000000,213.514566,46005.000000,1.000000
-7.02650002,-8.07450001,-0.94275003,103,121,42,2.000000,1.000000,213.514566,46748.000000,1.000000
-7.02374998,-8.07300000,-0.94625001,127,137,53,2.000000,1.000000,213.494013,43755.000000,1.000000
-7.02374998,-8.07324999,-0.94374996,125,136,61,1.000000,1.000000,213.494013,48495.000000,1.000000
-7.02124998,-8.07050001,-0.94450002,129,138,66,1.000000,1.000000,213.473459,46704.000000,1.000000
-6.98550001,-8.05075001,-0.95349997,101,101,46,2.000000,1.000000,213.185770,44585.000000,1.000000
-6.98349998,-8.05099999,-0.95374995,103,102,40,1.000000,1.000000,213.165216,45503.000000,1.000000
-6.98824999,-8.05349999,-0.94950002,150,151,111,1.000000,1.000000,213.206308,47141.000000,1.000000
-6.98824999,-8.05250000,-0.95199996,130,130,84,1.000000,1.000000,213.206308,46092.000000,1.000000
-6.98574999,-8.05250000,-0.95049994,131,130,83,1.000000,1.000000,213.185755,47971.000000,1.000000
